vehicle,segment_id,start_time,end_time,duration_hours,start_soc,end_soc,delta_soc,avg_current,min_current,max_current,num_samples,integrated_current_ah,estimated_capacity_ah
9,2034,403202045.0,403202108.0,0.0175,58.0,58.0,0.0,-61.32666666666667,-181.4,-11.1,15,1.085861111111111,
9,2090,403215741.0,403215756.0,0.004166666666666667,52.0,52.0,0.0,-58.037499999999994,-207.3,-6.8,16,0.25316666666666665,
9,2094,404002037.0,404020248.0,5.058611111111111,52.0,86.0,34.0,-97.83016393442624,-99.9,1.0,610,496.38375,1459.952205882353
9,2096,404061510.0,404061526.0,0.0044444444444444444,97.0,97.0,0.0,-65.13529411764706,-188.9,-16.6,17,0.29830555555555555,
9,2166,404071936.0,404071951.0,0.004166666666666667,94.0,94.0,0.0,-46.120000000000005,-153.8,-7.3,15,0.1939722222222222,
9,2454,404121742.0,404121757.0,0.004166666666666667,78.0,78.0,0.0,-40.20625,-164.7,-4.6,16,0.1740833333333333,
9,2480,404125506.0,404125516.0,0.002777777777777778,78.0,78.0,0.0,-79.67272727272727,-180.5,-2.2,11,0.23961111111111114,
9,2542,404133006.0,404133026.0,0.005555555555555556,74.0,74.0,0.0,-48.294117647058826,-168.1,-15.9,17,0.2019166666666667,
9,2562,404140418.0,404140434.0,0.0044444444444444444,73.0,73.0,0.0,-42.48823529411765,-201.2,-2.4,17,0.19883333333333333,
9,2722,404163742.0,404163805.0,0.0175,64.0,64.0,0.0,-25.05714285714286,-186.0,-3.0,21,0.23675,
9,2968,405023329.0,405025809.0,0.6888888888888889,96.0,100.0,4.0,-40.77181208053691,-193.4,0.0,149,27.146388888888886,
9,3040,405075404.0,405075415.0,0.0030555555555555557,93.0,93.0,0.0,-19.55,-85.0,-2.8,12,0.062027777777777786,
9,3084,405083453.0,405083503.0,0.013888888888888888,92.0,92.0,0.0,-61.78181818181818,-158.9,-6.6,11,0.6965277777777779,
9,3204,405100708.0,405100722.0,0.0038888888888888888,87.0,87.0,0.0,-8.39090909090909,-16.0,-3.7,11,0.027416666666666666,
9,3248,405104951.0,405105003.0,0.014444444444444444,85.0,85.0,0.0,-41.676923076923075,-212.0,-7.2,13,0.22519444444444445,
9,3744,406005858.0,406030728.0,6.908333333333333,51.0,98.0,47.0,-108.02127107652399,-196.3,0.0,771,813.9816666666666,1731.8758865248226
9,4132,406141221.0,406141232.0,0.0030555555555555557,67.0,67.0,0.0,-35.06666666666667,-79.6,-11.5,12,0.09902777777777777,
9,4410,407182455.0,407182505.0,0.013888888888888888,80.0,80.0,0.0,-18.63636363636364,-115.2,-2.9,11,0.18883333333333338,
9,4512,407194804.0,407194814.0,0.002777777777777778,77.0,77.0,0.0,-33.39090909090909,-118.3,-5.1,11,0.09830555555555555,
9,4566,407205531.0,407205713.0,0.050555555555555555,74.0,74.0,0.0,-10.583333333333332,-51.5,-3.9,12,0.4662777777777778,
9,4670,408141001.0,408141018.0,0.004722222222222222,94.0,94.0,0.0,-42.37222222222223,-130.7,-2.7,18,0.20758333333333334,
9,4748,408154202.0,408154218.0,0.0044444444444444444,90.0,90.0,0.0,-29.358823529411765,-122.9,-6.1,17,0.13527777777777777,
9,4768,408155837.0,408155849.0,0.0033333333333333335,89.0,89.0,0.0,-38.93076923076923,-150.8,-2.6,13,0.1398611111111111,
9,5070,408211047.0,408211058.0,0.0030555555555555557,75.0,75.0,0.0,-9.016666666666666,-39.4,-3.9,12,0.028472222222222225,
9,5118,409023230.0,409040940.0,4.919444444444444,83.0,100.0,17.0,-48.79845890410958,-119.1,0.0,584,262.88611111111106,1546.3888888888885
9,6034,410023725.0,410041415.0,4.913888888888889,91.0,100.0,9.0,-26.19896907216495,-149.4,0.0,582,69.89083333333333,776.5648148148149
9,6176,410092003.0,410092014.0,0.0030555555555555557,89.0,89.0,0.0,-12.274999999999999,-15.0,-9.1,12,0.03838888888888889,
9,6790,410200821.0,410200839.0,0.005,60.0,60.0,0.0,-46.22631578947368,-201.2,-11.6,19,0.23869444444444443,
9,6886,410213429.0,410213832.0,0.11194444444444444,54.0,54.0,0.0,-35.214285714285715,-139.4,-17.2,14,2.223777777777778,
9,6896,411003258.0,411023528.0,5.6305555555555555,54.0,98.0,44.0,-108.44917582417582,-195.0,1.6,728,694.8022222222221,1579.0959595959594
9,7650,411215902.0,411215916.0,0.0038888888888888888,47.0,47.0,0.0,-66.36,-195.6,-10.2,15,0.24813888888888885,
9,7658,412024028.0,412024928.0,0.25,96.0,98.0,2.0,-90.8709090909091,-189.4,-7.5,55,22.8975,
9,7684,412063019.0,412063105.0,0.02388888888888889,96.0,96.0,0.0,-40.91363636363637,-163.9,-1.7,22,0.3540555555555556,
9,7732,412073212.0,412073223.0,0.0030555555555555557,94.0,94.0,0.0,-101.18333333333332,-191.5,-6.4,12,0.2940277777777777,
9,7736,412073234.0,412073245.0,0.0030555555555555557,94.0,94.0,0.0,-49.73636363636364,-193.0,-13.4,11,0.15105555555555553,
9,8142,412165408.0,412165614.0,0.05722222222222222,63.0,63.0,0.0,-13.413333333333336,-73.4,-1.7,15,0.24133333333333337,
9,8200,412193841.0,412193852.0,0.0030555555555555557,56.0,56.0,0.0,-24.308333333333337,-75.5,-2.1,12,0.07788888888888888,
9,8280,412214102.0,412214112.0,0.002777777777777778,48.0,48.0,0.0,-19.227272727272727,-108.7,-1.4,11,0.05666666666666667,
9,8286,413002003.0,413011841.0,2.7327777777777778,48.0,48.0,0.0,0.04355300859598854,0.0,2.6,349,0.07400000000000001,
9,8288,413015533.0,413015607.0,0.020555555555555556,48.0,48.0,0.0,1.6235294117647059,0.0,3.4,17,0.03944444444444444,
9,8302,413061456.0,413061508.0,0.014444444444444444,47.0,47.0,0.0,-15.17692307692308,-16.4,-13.8,13,0.21644444444444447,
9,8304,413061637.0,413061650.0,0.003611111111111111,47.0,47.0,0.0,-48.07142857142858,-182.0,-12.7,14,0.1776388888888889,
9,8330,413063821.0,413063932.0,0.030833333333333334,45.0,45.0,0.0,-52.228571428571435,-172.0,-16.3,14,0.7387499999999999,
9,8388,413082500.0,413082633.0,0.036944444444444446,39.0,39.0,0.0,-63.63157894736842,-173.1,-1.9,19,5.644472222222224,
9,8454,414002806.0,414014326.0,3.2,28.0,28.0,0.0,0.0,0.0,0.0,385,0.0,
9,8518,414120854.0,414121337.0,0.13416666666666666,21.0,21.0,0.0,0.7333333333333333,0.0,2.0,15,0.15255555555555553,
9,8548,414202210.0,415022900.0,227.96944444444443,16.0,92.0,76.0,-139.30571428571432,-202.7,0.0,35,45773.94324999999,60228.87269736841
9,9144,420002144.0,420044044.0,11.63888888888889,51.0,100.0,49.0,-51.5669245647969,-194.4,1.8,1551,590.6583333333333,1205.4251700680272
9,9718,421002657.0,421052447.0,13.830555555555556,41.0,98.0,57.0,-54.83391353172375,-119.9,2.0,1781,718.5350000000001,1260.587719298246
9,9870,422002240.0,422020100.0,4.961111111111111,76.0,88.0,12.0,-36.684201388888894,-119.1,-23.8,576,259.505,2162.5416666666665
9,10188,423003305.0,423021555.0,5.069444444444445,74.0,98.0,24.0,-72.58525121555917,-73.9,1.4,617,371.3911111111111,1547.462962962963
9,10874,424002949.0,424043029.0,11.133333333333333,45.0,100.0,55.0,-63.76543296089385,-193.6,0.0,1432,742.9247222222223,1350.7722222222221
9,11530,425002316.0,425023206.0,5.802777777777778,51.0,98.0,47.0,-108.97033678756478,-195.3,1.8,772,714.5569444444444,1520.3339243498817
9,11792,425124720.0,426014939.0,247.28305555555556,80.0,98.0,18.0,-72.91685649202734,-73.8,-10.4,439,18223.47702777778,101241.53904320988
10,1,507002908.0,507024048.0,5.872222222222222,61.0,100.0,39.0,-75.84465648854962,-78.7,3.0,786,439.3883333333333,1126.636752136752
10,597,509000801.0,509005951.0,1.4305555555555556,70.0,98.0,28.0,-151.30769230769232,-158.2,3.1,312,217.9463888888889,778.3799603174602
10,1139,510000958.0,510020518.0,5.433333333333334,66.0,100.0,34.0,-77.21803751803752,-78.7,3.1,693,421.86888888888893,1240.7908496732027
10,1645,524003207.0,524004255.0,0.2911111111111111,63.0,63.0,0.0,2.066666666666667,0.0,3.0,15,0.7895833333333333,
10,1649,524005828.0,524032820.0,7.497777777777777,63.0,98.0,35.0,-147.2779187817259,-182.7,2.7,394,439.50380555555563,1255.725158730159
10,2245,525002434.0,525022234.0,5.5,65.0,100.0,35.0,-77.73060648801129,-79.1,5.6,709,430.81888888888886,1230.911111111111
10,2789,526003023.0,526015334.0,3.419722222222222,56.0,100.0,44.0,-135.87079999999997,-200.4,3.1,500,429.31583333333333,975.717803030303
10,3315,527002254.0,527030446.0,7.831111111111111,52.0,98.0,46.0,-77.41708074534161,-182.2,3.1,966,709.9576666666667,1543.386231884058
10,3825,528000123.0,528023753.0,6.563888888888889,53.0,98.0,45.0,-78.1695744680851,-157.8,2.7,940,508.13694444444445,1129.1932098765433
10,4247,530002555.0,530024908.0,6.2091666666666665,59.0,100.0,41.0,-74.76848837209302,-78.4,6.5,860,457.2430277777778,1115.2268970189702
10,4777,531003310.0,531034402.0,8.636666666666667,46.0,100.0,54.0,-74.37940663176265,-78.9,3.2,1146,639.4518888888889,1184.1701646090535
